Gender_Male,Age,Previous Purchases,Purchase Amount (PEN),Item Purchased_Belt,Item Purchased_Dress,Shipping Type_Store Pickup,Discount Applied_Yes,Promo Code Used_Yes,CLV_Predicho,Probabilidad_CLV_Alto
False,0.5576923076923077,0.6140350877192982,0.4033919354454464,False,False,False,False,False,0,0.20960785
False,0.07692307692307698,0.3508771929824561,0.10312121613893335,False,True,False,False,False,0,0.060759604
False,0.980769230769231,0.9298245614035088,0.8865487346853232,True,False,False,False,False,1,0.9224
False,0.326923076923077,0.43859649122807015,0.3150289282619321,False,False,False,False,False,0,0.060759604
False,0.730769230769231,0.894736842105263,0.8289160022621667,False,False,False,False,False,1,0.9224
False,0.23076923076923084,0.5263157894736843,0.11316224447876896,False,False,False,False,False,0,0.060759604
False,0.48076923076923084,0.7192982456140351,0.5069661470005359,False,False,False,False,False,0,0.35201684
False,0.0961538461538462,0.2631578947368421,0.07312193954476374,False,False,False,False,False,0,0.060759604
False,0.6153846153846154,0.8070175438596492,0.5630691020629056,False,False,False,False,False,1,0.9179947
False,0.4423076923076924,0.47368421052631576,0.39343874697176073,False,False,False,False,False,0,0.060759604
False,0.4423076923076924,0.47368421052631576,0.37650762564824336,False,False,False,False,False,0,0.060759604
False,0.17307692307692313,0.14035087719298245,0.12927568843645681,False,False,False,False,False,0,0.060759604
False,0.3846153846153847,0.6491228070175439,0.3586208309536326,False,False,False,False,False,0,0.06902737
False,0.4423076923076924,0.47368421052631576,0.32764710771926187,False,False,False,False,False,0,0.060759604
False,0.7692307692307693,0.8070175438596492,0.7213349906356155,False,False,False,False,False,1,0.9224
False,0.7692307692307693,0.736842105263158,0.6691735740994494,False,False,False,False,False,1,0.9224
False,0.019230769230769273,0.2807017543859649,0.0,False,False,False,False,False,0,0.060759604
False,0.48076923076923084,0.5438596491228069,0.40974425994214625,False,False,True,False,False,0,0.0612315
False,0.17307692307692313,0.22807017543859648,0.21095218414090747,False,False,False,False,False,0,0.060759604
False,0.2692307692307693,0.456140350877193,0.21679041716883737,True,False,True,False,False,0,0.060759604
False,0.1923076923076924,0.22807017543859648,0.1879698739381695,False,False,False,False,False,0,0.060759604
False,0.576923076923077,0.5789473684210527,0.4831569698342879,False,False,False,False,False,0,0.09828075
False,0.48076923076923084,0.40350877192982454,0.46374581340405285,False,False,False,False,False,0,0.0612315
False,0.5192307692307693,0.4912280701754385,0.4948974822555957,False,False,False,False,False,0,0.07083859
False,0.15384615384615385,0.3508771929824561,0.22019929805327323,False,False,False,False,False,0,0.060759604
False,0.8461538461538461,0.7017543859649122,0.7487091077715426,False,False,False,False,False,1,0.9213452
False,0.7692307692307693,0.6842105263157894,0.7176725055471248,False,False,True,False,False,1,0.9215192
False,0.019230769230769273,0.22807017543859648,0.021578672723764444,False,False,False,False,False,0,0.060759604
False,0.8846153846153847,0.8596491228070176,0.8488796474644381,False,False,False,False,False,1,0.9224
False,0.28846153846153855,0.6140350877192982,0.2257815396983193,False,False,False,False,False,0,0.08167223
False,0.03846153846153849,0.40350877192982454,0.06769496745627074,False,False,False,False,False,0,0.060759604
False,0.5192307692307693,0.5438596491228069,0.45554730965244716,False,False,False,False,False,0,0.0716568
False,0.1923076923076924,0.40350877192982454,0.16907538125121063,False,False,False,False,False,0,0.060759604
False,0.5576923076923077,0.7192982456140351,0.5027422360625727,False,False,False,False,False,1,0.9013941
False,0.6923076923076924,0.7017543859649122,0.6302784293110388,False,False,True,False,False,1,0.9213452
False,0.8846153846153847,0.7719298245614035,0.7857507070555872,False,False,False,False,False,1,0.9224
False,0.5192307692307693,0.6140350877192982,0.4738502872390201,False,False,False,False,False,0,0.12999237
False,0.42307692307692313,0.5263157894736843,0.44882976265266306,False,False,True,False,False,0,0.060759604
False,0.25,0.3684210526315789,0.2675836525535624,False,False,False,False,False,0,0.060759604
False,0.3846153846153847,0.5438596491228069,0.38274607083796863,False,False,False,False,False,0,0.060759604
False,0.34615384615384615,0.42105263157894735,0.28913571588269615,False,False,False,False,False,0,0.060759604
False,0.9038461538461539,0.8070175438596492,0.7683871783416462,False,False,False,False,False,1,0.9224
False,0.17307692307692313,0.3508771929824561,0.1974578318640291,False,False,False,False,False,0,0.060759604
False,0.3846153846153847,0.5438596491228069,0.3830541913896066,False,False,False,False,False,0,0.060759604
False,0.7692307692307693,0.7017543859649122,0.7536165890782935,False,False,False,False,False,1,0.9191741
False,0.25,0.4912280701754385,0.19652707525490984,False,False,False,False,False,0,0.060759604
False,0.1923076923076924,0.21052631578947367,0.16168282712700272,False,False,False,False,False,0,0.060759604
False,0.1923076923076924,0.3157894736842105,0.09865068874333255,False,False,False,False,False,0,0.060759604
False,0.2692307692307693,0.40350877192982454,0.223177249879878,False,False,False,False,False,0,0.060759604
False,0.826923076923077,0.8070175438596492,0.7839156905123805,False,False,False,False,False,1,0.9224
False,0.3846153846153847,0.456140350877193,0.3230349185036345,False,False,False,False,False,0,0.060759604
False,0.6923076923076924,0.9122807017543859,0.6476349391550452,False,False,False,False,False,1,0.9224
False,0.21153846153846156,0.2982456140350877,0.18062288110999983,False,False,False,False,False,0,0.060759604
False,0.6153846153846154,0.9122807017543859,0.5647110581462433,False,False,False,False,False,1,0.9191647
False,0.2692307692307693,0.456140350877193,0.18941460669948107,True,False,False,False,False,0,0.060759604
False,0.3846153846153847,0.5263157894736843,0.34769926303787213,False,False,False,False,False,0,0.060759604
False,0.6538461538461539,0.7543859649122806,0.45089206232792656,False,False,False,False,False,1,0.9224
False,0.826923076923077,1.0,0.7310079976019722,False,False,False,False,False,1,0.9224
False,0.13461538461538464,0.22807017543859648,0.04747004069626365,False,False,True,False,False,0,0.060759604
False,0.07692307692307698,0.17543859649122806,0.12269279904512193,False,False,False,False,False,0,0.060759604
False,0.5576923076923077,0.5789473684210527,0.5333949094107583,False,False,False,False,False,0,0.092610896
False,0.6153846153846154,0.7017543859649122,0.5710867132185391,True,False,False,False,False,1,0.89617956
False,0.5192307692307693,0.456140350877193,0.5322490178901025,False,True,False,False,False,0,0.09404946
False,0.28846153846153855,0.43859649122807015,0.21549546998019112,False,False,False,False,False,0,0.060759604
False,0.46153846153846156,0.7192982456140351,0.49078497486062256,False,False,False,False,False,0,0.28921628
False,0.6538461538461539,0.736842105263158,0.6262871232112204,False,True,False,False,False,1,0.9224
False,0.980769230769231,0.9473684210526316,0.8663439183700492,False,False,False,False,False,1,0.9224
False,0.7115384615384616,0.7192982456140351,0.6869650255676778,False,False,False,False,False,1,0.9224
False,0.3846153846153847,0.5964912280701755,0.29443230209778337,False,False,False,False,False,0,0.06428267
False,0.7500000000000001,0.7192982456140351,0.6337248622264283,False,False,False,False,False,1,0.9224
False,0.28846153846153855,0.5964912280701755,0.23071001397319232,False,False,False,False,False,0,0.061348144
False,0.7500000000000001,0.9649122807017545,0.6469370230220634,False,False,False,False,False,1,0.9224
False,0.6538461538461539,0.736842105263158,0.5373787195358023,False,False,False,False,False,1,0.9224
False,0.5000000000000001,0.5964912280701755,0.5017356619374418,False,False,False,False,False,0,0.06484251
False,0.576923076923077,0.7543859649122806,0.5042626094800398,False,False,False,False,False,1,0.9040031
False,0.6538461538461539,0.8245614035087718,0.6003718345001674,False,False,True,False,False,1,0.9224
False,0.3076923076923077,0.38596491228070173,0.24961398185763725,False,False,False,False,False,0,0.060759604
False,0.15384615384615385,0.2807017543859649,0.05616464128760376,False,False,False,False,False,0,0.060759604
False,0.34615384615384615,0.3684210526315789,0.3215740245832015,True,False,False,False,False,0,0.060759604
False,0.11538461538461542,0.3333333333333333,0.017678298420888743,False,False,False,False,False,0,0.060759604
False,0.23076923076923084,0.456140350877193,0.2032656172028288,False,False,False,False,False,0,0.060759604
False,0.25,0.2807017543859649,0.162356978652486,False,False,False,False,False,0,0.060759604
False,0.13461538461538464,0.2807017543859649,0.2092040134630668,False,False,True,False,False,0,0.060759604
False,0.7500000000000001,0.6842105263157894,0.7113284344426801,False,False,True,False,False,1,0.9212621
False,0.826923076923077,0.7719298245614035,0.7440911152459514,False,False,False,False,False,1,0.9224
False,0.23076923076923084,0.43859649122807015,0.26282882732571167,False,False,False,False,False,0,0.060759604
False,0.3846153846153847,0.43859649122807015,0.30605477693870997,False,False,False,False,False,0,0.060759604
False,0.6730769230769232,0.7017543859649122,0.6261039729006791,False,False,False,False,False,1,0.92170036
False,0.25,0.2631578947368421,0.23246110844177323,False,False,False,False,False,0,0.060759604
False,1.0,1.0,0.9059169809435401,False,False,False,False,False,1,0.9224
False,0.05769230769230771,0.24561403508771928,0.10846492733689772,False,False,False,False,False,0,0.060759604
False,0.28846153846153855,0.3684210526315789,0.2906640010966536,False,True,True,False,False,0,0.060759604
False,0.8076923076923078,0.8245614035087718,0.7350764136378503,False,False,False,False,False,1,0.9224
False,0.5192307692307693,0.631578947368421,0.3902685032742421,False,False,False,False,False,0,0.2350624
False,0.5384615384615385,0.5614035087719298,0.4385263510642634,True,False,False,False,False,0,0.072918385
False,0.8461538461538461,0.736842105263158,0.7510720274991762,True,False,False,False,False,1,0.9224
False,0.8653846153846155,1.0,0.7779265870553306,False,False,True,False,False,1,0.9224
False,0.980769230769231,0.9122807017543859,0.8263927491926227,False,False,False,False,False,1,0.9218805
False,0.5384615384615385,0.6140350877192982,0.5892615498095131,True,False,False,False,False,0,0.23356545
False,0.980769230769231,1.0,0.9447107266196367,False,False,False,False,False,1,0.9224
False,0.9230769230769232,1.0,0.8522539125165582,False,True,False,False,False,1,0.9224
False,0.4423076923076924,0.43859649122807015,0.3986938607805046,False,False,True,False,False,0,0.060759604
False,0.2692307692307693,0.456140350877193,0.23123599288905392,False,False,False,False,False,0,0.060759604
False,0.980769230769231,0.9122807017543859,0.8343631147988411,False,False,True,False,False,1,0.9224
False,0.21153846153846156,0.3333333333333333,0.19260327370189637,False,False,False,False,False,0,0.060759604
False,1.0,0.9298245614035088,0.9056367861958627,False,False,False,False,False,1,0.9224
False,0.4423076923076924,0.456140350877193,0.33995964107934096,False,False,False,False,False,0,0.060759604
False,0.25,0.40350877192982454,0.23846803232207855,False,False,False,False,False,0,0.060759604
False,0.25,0.2807017543859649,0.21658748255905605,False,False,False,False,False,0,0.060759604
False,0.7500000000000001,0.8771929824561404,0.5852954844840914,False,False,False,False,False,1,0.9224
False,0.21153846153846156,0.38596491228070173,0.15067534896520357,False,False,False,False,False,0,0.060759604
False,1.0,1.0,0.8756232609084609,True,False,False,False,False,1,0.9224
False,0.6346153846153847,0.6666666666666667,0.651808738656489,False,False,False,False,False,1,0.91862774
False,0.5192307692307693,0.5789473684210527,0.48913247736727394,False,False,True,False,False,0,0.07083859
False,0.0,0.22807017543859648,0.0,False,False,False,False,False,0,0.060759604
False,0.3653846153846154,0.38596491228070173,0.34842400731190404,False,True,True,False,False,0,0.060759604
False,0.0961538461538462,0.24561403508771928,0.016799187952279887,False,False,False,False,False,0,0.060759604
False,0.40384615384615385,0.456140350877193,0.40948686127857414,False,False,False,False,False,0,0.060759604
False,0.8461538461538461,0.7894736842105263,0.7354958627353128,True,False,False,False,False,1,0.9224
False,1.0,0.8070175438596492,0.8899277109418599,True,False,False,False,False,1,0.9224
False,0.03846153846153849,0.3508771929824561,0.09365964427488824,True,False,False,False,False,0,0.060759604
False,0.46153846153846156,0.5087719298245614,0.3551243647809793,True,False,False,False,False,0,0.060759604
False,0.4423076923076924,0.6491228070175439,0.3330142720894287,False,False,True,False,False,0,0.069458455
False,0.11538461538461542,0.38596491228070173,0.07707676474155942,False,False,False,False,False,0,0.060759604
False,0.3653846153846154,0.38596491228070173,0.37311686212770334,False,False,False,False,False,0,0.060759604
False,0.23076923076923084,0.2982456140350877,0.1384105362953974,False,False,True,False,False,0,0.060759604
False,0.7692307692307693,1.0,0.5611663642043345,False,False,False,False,False,1,0.9224
False,0.48076923076923084,0.736842105263158,0.4096930272040069,False,False,False,False,False,0,0.2507662
False,0.019230769230769273,0.22807017543859648,0.041860448438622674,False,False,False,False,False,0,0.060759604
False,0.0961538461538462,0.3157894736842105,0.13963100754858848,False,False,True,False,False,0,0.060759604
False,0.9038461538461539,0.8596491228070176,0.7874353544716032,False,False,False,False,False,1,0.9224
False,0.7692307692307693,0.8421052631578947,0.6693867217840419,False,False,False,False,False,1,0.9224
False,0.6153846153846154,0.631578947368421,0.6018097928399573,False,False,False,False,False,1,0.7433442
False,0.9423076923076924,0.7719298245614035,0.7589422028425409,False,False,False,False,False,1,0.9224
False,0.42307692307692313,0.42105263157894735,0.3609098184946923,False,False,True,False,False,0,0.060759604
False,0.7115384615384616,0.7719298245614035,0.6447093755862134,False,False,False,False,False,1,0.9224
False,0.6538461538461539,0.6140350877192982,0.6046954894667897,False,False,False,False,False,1,0.8946715
False,0.8461538461538461,0.8596491228070176,0.7337665554213291,False,True,False,False,False,1,0.9224
False,0.8846153846153847,0.8070175438596492,0.7924865156779807,False,True,False,False,False,1,0.9224
False,0.48076923076923084,0.5087719298245614,0.3186200058953028,False,False,False,False,False,0,0.0621144
False,0.826923076923077,0.9298245614035088,0.7099358702873312,False,False,False,False,False,1,0.9224
False,0.15384615384615385,0.3508771929824561,0.157830385842181,False,False,False,False,False,0,0.060759604
False,0.07692307692307698,0.2631578947368421,0.02486385151059431,False,False,True,False,False,0,0.060759604
False,0.6346153846153847,0.7894736842105263,0.5700552914674837,False,False,False,False,False,1,0.921638
False,0.980769230769231,1.0,0.8968970285590685,False,False,False,False,False,1,0.9224
False,0.6153846153846154,0.8245614035087718,0.5349099673408716,False,False,False,False,False,1,0.9179947
False,0.6346153846153847,0.6666666666666667,0.5750390615402708,True,False,False,False,False,1,0.91020703
False,0.730769230769231,0.736842105263158,0.6103512174512818,False,False,False,False,False,1,0.9224
False,0.7884615384615384,0.7192982456140351,0.6957376279210887,False,False,False,False,False,1,0.9224
False,0.0,0.17543859649122806,0.02728013433950452,False,False,False,False,False,0,0.060759604
False,0.576923076923077,0.736842105263158,0.5228524582003479,False,False,False,False,False,1,0.907501
False,0.6730769230769232,0.8421052631578947,0.5755860682216758,False,False,False,False,False,1,0.9224
False,0.5192307692307693,0.7017543859649122,0.4742751352875295,True,False,True,False,False,1,0.53214073
False,0.05769230769230771,0.10526315789473684,0.08353061048390165,False,False,False,False,False,0,0.060759604
False,0.46153846153846156,0.6666666666666667,0.32102386165304253,False,False,False,False,False,0,0.087234594
False,0.8076923076923078,0.6842105263157894,0.7739860280922741,False,False,True,False,False,1,0.9215192
False,0.05769230769230771,0.3333333333333333,0.03655098758779758,False,False,False,False,False,0,0.060759604
False,0.980769230769231,0.9473684210526316,0.8959411061422301,False,False,False,False,False,1,0.9224
False,0.42307692307692313,0.5964912280701755,0.43180265616630364,False,False,False,False,False,0,0.061348144
False,0.25,0.2807017543859649,0.1622068275144881,False,False,False,False,False,0,0.060759604
False,0.5000000000000001,0.7017543859649122,0.4153408417765816,False,False,False,False,False,0,0.1845493
False,0.576923076923077,0.5263157894736843,0.5029351055381784,False,False,True,False,False,0,0.0943743
False,0.2692307692307693,0.3684210526315789,0.20568469989582058,False,False,False,False,False,0,0.060759604
False,0.46153846153846156,0.4912280701754385,0.4902294341578538,False,False,False,False,False,0,0.060759604
False,0.17307692307692313,0.19298245614035087,0.11644787531938347,False,False,False,False,False,0,0.060759604
False,0.980769230769231,0.9824561403508771,0.8520831839026458,False,False,False,False,False,1,0.9224
False,0.9423076923076924,1.0,0.8516676463941344,False,False,False,False,False,1,0.9224
False,0.4423076923076924,0.7894736842105263,0.34173048033756503,False,False,True,False,False,0,0.28693172
False,0.5384615384615385,0.631578947368421,0.46375670335969654,False,False,False,False,False,0,0.1587375
False,0.5576923076923077,0.736842105263158,0.5128323448117861,False,False,True,False,False,1,0.8831257
False,0.28846153846153855,0.456140350877193,0.243036683167861,False,False,False,False,False,0,0.060759604
False,0.6346153846153847,0.7543859649122806,0.5632434373207664,False,False,False,False,False,1,0.921638
False,0.15384615384615385,0.2982456140350877,0.11389180952016079,False,False,True,False,False,0,0.060759604
False,0.07692307692307698,0.2807017543859649,0.0010725444364902414,True,False,False,False,False,0,0.060759604
False,0.5961538461538463,0.7192982456140351,0.5474064157209304,False,False,True,False,False,1,0.91182303
False,0.7692307692307693,0.7543859649122806,0.7662353239837023,False,False,False,False,False,1,0.9224
False,1.0,0.9824561403508771,0.8949364388648506,True,False,False,False,False,1,0.9224
False,0.2692307692307693,0.42105263157894735,0.2507935286970089,False,False,False,False,False,0,0.060759604
False,0.8461538461538461,0.9473684210526316,0.7875264630277249,False,False,False,False,False,1,0.9224
False,0.6538461538461539,0.631578947368421,0.5278665624931573,False,False,False,False,False,1,0.9089363
False,0.0961538461538462,0.2807017543859649,0.16208456990261566,False,False,False,False,False,0,0.060759604
False,0.15384615384615385,0.4912280701754385,0.14660121461246742,False,False,False,False,False,0,0.060759604
False,0.7692307692307693,0.9122807017543859,0.7607331188821265,False,False,False,False,False,1,0.9224
False,0.15384615384615385,0.456140350877193,0.1047852211793121,False,False,False,False,False,0,0.060759604
False,0.6923076923076924,0.7543859649122806,0.7002795595880366,False,False,False,False,False,1,0.9224
False,0.9230769230769232,0.9649122807017545,0.859989658597931,False,False,False,False,False,1,0.9224
False,0.8076923076923078,0.9298245614035088,0.7468928614602293,False,False,True,False,False,1,0.9224
False,0.2692307692307693,0.5614035087719298,0.25118516560374793,True,False,False,False,False,0,0.060759604
False,0.576923076923077,0.4912280701754385,0.50472423069268,True,False,True,False,False,0,0.0879733
False,0.980769230769231,0.8596491228070176,0.9305898805221814,False,False,False,False,False,1,0.9224
False,0.8846153846153847,1.0,0.7972216912161042,False,False,False,False,False,1,0.9224
False,0.730769230769231,0.7543859649122806,0.5654516336308619,False,False,False,False,False,1,0.9224
False,0.07692307692307698,0.21052631578947367,0.01883339259181735,False,False,True,False,False,0,0.060759604
False,0.5384615384615385,0.5263157894736843,0.47313751981670815,False,False,True,False,False,0,0.06961231
False,0.11538461538461542,0.24561403508771928,0.11702569291473383,False,False,True,False,False,0,0.060759604
False,0.5576923076923077,0.5263157894736843,0.4961105506326081,False,False,False,False,False,0,0.080008164
False,0.8461538461538461,1.0,0.8110527440365477,False,False,False,False,False,1,0.9224
False,0.3076923076923077,0.456140350877193,0.18788657943579976,False,True,True,False,False,0,0.060759604
False,0.6153846153846154,0.6842105263157894,0.5566430630463004,False,False,False,False,False,1,0.88866645
False,0.21153846153846156,0.42105263157894735,0.10786543975743146,False,False,True,False,False,0,0.060759604
False,0.9615384615384616,1.0,0.893688251353095,False,True,False,False,False,1,0.9224
False,0.6538461538461539,0.8070175438596492,0.5803900150740429,False,False,False,False,False,1,0.9224
False,0.21153846153846156,0.47368421052631576,0.20789840666995182,False,False,True,False,False,0,0.060759604
False,0.07692307692307698,0.21052631578947367,0.030157500151596905,False,False,True,False,False,0,0.060759604
False,0.8461538461538461,0.8421052631578947,0.8137571763329197,False,False,False,False,False,1,0.9224
False,0.980769230769231,1.0,0.9234903044086689,False,False,False,False,False,1,0.9224
False,0.576923076923077,0.6140350877192982,0.5419226239813723,False,False,False,False,False,1,0.5383429
False,0.9230769230769232,0.9298245614035088,0.8195456403386233,False,False,False,False,False,1,0.9224
False,0.46153846153846156,0.5964912280701755,0.4385908185505871,False,False,False,False,False,0,0.061348144
False,0.6153846153846154,0.7543859649122806,0.5186217460574316,False,False,False,False,False,1,0.9188306
False,0.2692307692307693,0.2631578947368421,0.2789711463832135,False,False,False,False,False,0,0.060759604
False,0.6346153846153847,0.7719298245614035,0.6411595411761325,False,False,False,False,False,1,0.92196155
False,0.17307692307692313,0.3157894736842105,0.20261284494785542,False,False,False,False,False,0,0.060759604
False,0.48076923076923084,0.6491228070175439,0.39724501369096166,False,False,False,False,False,0,0.09987606
False,0.576923076923077,0.736842105263158,0.5319922840242021,False,False,False,False,False,1,0.90500236
False,0.8461538461538461,1.0,0.6987470311588212,False,False,False,False,False,1,0.9224
False,0.9038461538461539,1.0,0.8337304055861581,False,False,False,False,False,1,0.9224
False,0.6153846153846154,0.8070175438596492,0.5703684014701812,False,False,False,False,False,1,0.91905034
False,0.8076923076923078,0.9649122807017545,0.6385773954601803,False,False,False,False,False,1,0.9224
False,0.019230769230769273,0.24561403508771928,0.0,False,False,False,False,False,0,0.060759604
False,0.05769230769230771,0.2631578947368421,0.03892556790182135,True,False,False,False,False,0,0.060759604
False,0.019230769230769273,0.2982456140350877,0.003744353486297959,False,False,False,False,False,0,0.060759604
False,0.5384615384615385,0.7017543859649122,0.4273753824231499,False,False,False,False,False,1,0.5404721
False,0.05769230769230771,0.22807017543859648,0.06897304950852674,False,False,True,False,False,0,0.060759604
False,0.15384615384615385,0.3684210526315789,0.14879826731999465,False,False,False,False,False,0,0.060759604
False,0.6153846153846154,0.6842105263157894,0.5415389299945815,False,False,True,False,False,1,0.9169125
False,0.48076923076923084,0.5087719298245614,0.3960742150432033,False,False,False,False,False,0,0.0612315
False,0.826923076923077,0.9649122807017545,0.7862464938488458,False,False,False,False,False,1,0.9224
False,0.8653846153846155,0.894736842105263,0.8477584263958708,False,False,False,False,False,1,0.9224
False,0.5384615384615385,0.8070175438596492,0.459827932887921,False,False,True,False,False,1,0.82533747
False,0.8653846153846155,0.736842105263158,0.746384966870133,False,False,False,False,False,1,0.9224
False,0.0961538461538462,0.22807017543859648,0.10793225612508636,False,False,False,False,False,0,0.060759604
False,0.7500000000000001,0.8070175438596492,0.6545793858338217,False,False,False,False,False,1,0.9224
False,0.7500000000000001,0.894736842105263,0.6643534880513332,False,False,False,False,False,1,0.9224
False,0.28846153846153855,0.47368421052631576,0.29098414072415524,False,False,False,False,False,0,0.060759604
False,0.7500000000000001,0.8245614035087718,0.5852262563999505,False,False,True,False,False,1,0.9224
False,0.7115384615384616,0.6666666666666667,0.695131958200122,False,False,False,False,False,1,0.9201554
False,0.9038461538461539,0.8070175438596492,0.8113905352331485,False,False,False,False,False,1,0.9224
False,0.8076923076923078,0.8771929824561404,0.703772738769384,False,False,False,False,False,1,0.9224
False,0.6538461538461539,0.5964912280701755,0.5806235826387592,False,False,True,False,False,1,0.89049435
False,0.3076923076923077,0.40350877192982454,0.2734323111293888,False,False,True,False,False,0,0.060759604
False,0.28846153846153855,0.47368421052631576,0.18052288972884836,False,False,False,False,False,0,0.060759604
False,0.7692307692307693,0.7192982456140351,0.7546120753209119,False,False,False,False,False,1,0.9224
False,0.326923076923077,0.6140350877192982,0.29415391936230306,False,False,True,False,False,0,0.07019623
False,0.9615384615384616,1.0,0.8795295051915399,False,False,False,False,False,1,0.9224
False,0.7692307692307693,0.6666666666666667,0.7303195199266828,False,False,False,False,False,1,0.9201554
False,0.3076923076923077,0.3684210526315789,0.22946016139021644,False,False,False,False,False,0,0.060759604
False,0.5576923076923077,0.43859649122807015,0.5198072655207996,False,False,False,False,False,0,0.08684042
False,0.326923076923077,0.40350877192982454,0.2803413491051564,False,False,False,False,False,0,0.060759604
False,0.3076923076923077,0.5087719298245614,0.3129674036871205,False,False,False,False,False,0,0.060759604
False,0.34615384615384615,0.43859649122807015,0.21440175666676778,False,False,False,False,False,0,0.060759604
False,0.0961538461538462,0.3333333333333333,0.08154239999470062,False,False,False,False,False,0,0.060759604
False,0.9615384615384616,0.8245614035087718,0.8327752768941951,False,False,True,False,False,1,0.9224
False,0.0961538461538462,0.3508771929824561,0.10529709203425977,False,False,False,False,False,0,0.060759604
False,0.7500000000000001,0.7543859649122806,0.6915989852474228,False,False,False,False,False,1,0.9224
False,0.05769230769230771,0.2631578947368421,0.019948584154007493,False,False,False,False,False,0,0.060759604
False,0.5192307692307693,0.6140350877192982,0.4324131631028594,False,False,False,False,False,0,0.18894286
False,0.3653846153846154,0.38596491228070173,0.32174804852647876,False,False,False,False,False,0,0.060759604
False,0.0,0.10526315789473684,0.0,True,False,False,False,False,0,0.060759604
False,0.7115384615384616,0.8421052631578947,0.6738378056587321,False,False,False,False,False,1,0.9224
False,0.6538461538461539,0.7543859649122806,0.5681071946878682,False,False,False,False,False,1,0.9224
False,0.5961538461538463,0.7719298245614035,0.40307045816387566,True,False,True,False,False,1,0.91329867
False,0.730769230769231,0.8070175438596492,0.636634161849042,False,False,False,False,False,1,0.9224
False,0.17307692307692313,0.3508771929824561,0.10832164501072009,True,False,False,False,False,0,0.060759604
False,0.07692307692307698,0.12280701754385964,0.0,False,False,False,False,False,0,0.060759604
False,0.0,0.19298245614035087,0.0,False,False,False,False,False,0,0.060759604
False,0.05769230769230771,0.24561403508771928,0.056474668504319564,True,False,True,False,False,0,0.060759604
False,0.23076923076923084,0.5614035087719298,0.265731753271785,False,False,False,False,False,0,0.060759604
False,0.8461538461538461,0.9298245614035088,0.7705589426381788,False,False,True,False,False,1,0.9224
False,0.1923076923076924,0.4912280701754385,0.14483080604875176,False,False,False,False,False,0,0.060759604
False,0.9230769230769232,0.9824561403508771,0.8457173092976229,False,True,False,False,False,1,0.9224
False,0.9230769230769232,0.8771929824561404,0.8048118494443673,False,False,False,False,False,1,0.9224
False,0.5961538461538463,0.6842105263157894,0.5019767814821187,False,False,False,False,False,1,0.9059546
False,0.42307692307692313,0.5614035087719298,0.32667232895178533,False,True,False,False,False,0,0.060759604
False,0.5961538461538463,0.5964912280701755,0.45471265568162433,False,False,True,False,False,0,0.39023584
False,0.019230769230769273,0.19298245614035087,0.0,False,False,False,False,False,0,0.060759604
False,0.11538461538461542,0.2807017543859649,0.11023286493902193,False,True,False,False,False,0,0.060759604
False,0.25,0.5438596491228069,0.21920881757228175,False,False,False,False,False,0,0.060759604
False,0.326923076923077,0.2807017543859649,0.27371034035389985,False,False,False,False,False,0,0.060759604
False,0.9038461538461539,1.0,0.7658610729884199,False,False,False,False,False,1,0.9224
False,0.9615384615384616,0.8771929824561404,0.8869168548129066,False,False,False,False,False,1,0.9224
False,0.7500000000000001,0.6666666666666667,0.6117020458911288,False,False,False,False,False,1,0.9201554
False,0.980769230769231,1.0,0.9116121481082148,False,False,False,False,False,1,0.9224
False,0.5192307692307693,0.6842105263157894,0.41944658401142243,False,False,True,False,False,0,0.31780776
False,0.326923076923077,0.5789473684210527,0.25866829273370695,False,False,True,False,False,0,0.060759604
False,0.34615384615384615,0.5438596491228069,0.2439272816340977,False,False,False,False,False,0,0.060759604
False,0.7115384615384616,0.9473684210526316,0.6137808158981484,True,False,False,False,False,1,0.9224
False,0.9230769230769232,0.9824561403508771,0.8689378136143303,False,False,False,False,False,1,0.9224
False,0.7500000000000001,0.7894736842105263,0.6936368449552412,False,False,False,False,False,1,0.9224
False,0.0,0.24561403508771928,0.04374103471370541,False,False,False,False,False,0,0.060759604
False,0.25,0.5087719298245614,0.2468711876258218,False,False,False,False,False,0,0.060759604
False,0.6153846153846154,0.6140350877192982,0.5008835452199142,False,False,False,False,False,1,0.5996576
False,0.6153846153846154,0.631578947368421,0.5354357051950315,False,False,False,False,False,1,0.67184895
False,0.826923076923077,0.8245614035087718,0.7044839794616663,False,False,False,False,False,1,0.9224
False,0.6538461538461539,0.5438596491228069,0.6440971249276584,False,False,False,False,False,0,0.21120219
False,0.3846153846153847,0.5263157894736843,0.2903866547747146,False,False,True,False,False,0,0.060759604
False,0.9423076923076924,0.7719298245614035,0.8824836649182712,False,False,False,False,False,1,0.9224
False,0.46153846153846156,0.5789473684210527,0.452588017118278,False,False,False,False,False,0,0.060759604
False,0.13461538461538464,0.38596491228070173,0.2021559024002306,False,False,True,False,False,0,0.060759604
False,0.4423076923076924,0.5087719298245614,0.37715808183500443,False,False,False,False,False,0,0.060759604
False,0.8461538461538461,1.0,0.7884026679095018,False,False,True,False,False,1,0.9224
False,0.019230769230769273,0.08771929824561403,0.1191973133505595,False,False,False,False,False,0,0.060759604
False,0.8653846153846155,0.9824561403508771,0.7461402139617583,False,False,False,False,False,1,0.9224
